us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,dRed/dt,dIR/dt,,,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR
104488606,3407.1,2482.4,1.3725,1067.4,-0.103,1.143,,,,,,,,,0.0008255735816,-0.000000002537034672,5889.5
104519831,3416.2,2491.2,1.3713,1066.9,-0.037,2.09,,,,,,,,,0.0005732586069,-0.00000000807382083,5907.4
104551041,3420.5,2492.4,1.3723,1066.2,0.033,2.257,,,,,,,,,0.0001762255687,-0.0000000127152294,5912.9
104582289,3418.3,2485.9,1.375,1065.9,0.087,1.722,,,,,,,,,-0.0002784178187,-0.00000001456723446,5904.2
104613500,3409.4,2473.1,1.3786,1066.1,0.114,0.878,,,,,,,,,-0.0006952676941,-0.00000001334004977,5882.5
104644712,3395.5,2456.5,1.3823,1066.6,0.117,0.076,,,,,,,,,-0.0009771882609,-0.000000009032730987,5852
104675937,3379.8,2439.3,1.3855,1067,0.105,-0.388,,,,,,,,,-0.001053642914,-0.000000002449527534,5819.1
104707183,3366,2424.5,1.3883,1067.1,0.09,-0.462,,,,,,,,,-0.0009153171606,0.000000004429968094,5790.5
104738408,3357.2,2413.9,1.3908,1066.9,0.078,-0.391,,,,,,,,,-0.0006212970376,0.000000009409848396,5771.1
104769606,3353.9,2408.2,1.3927,1066.4,0.062,-0.504,,,,,,,,,-0.0002884800308,0.00000001065867116,5762.1
104800825,3354.9,2406.9,1.3939,1065.8,0.036,-0.831,,,,,,,,,-0.000009609532656,0.000000008938729986,5761.8
104832090,3357.5,2408.8,1.3939,1065.2,0,-1.15,,,,,,,,,0.0001439309132,0.000000004918173094,5766.3
104863302,3359.6,2412.4,1.3926,1064.6,-0.039,-1.267,,,,,,,,,0.0001826220684,0.000000001237522958,5772
104894500,3360.5,2417,1.3904,1064.2,-0.073,-1.079,,,,,,,,,0.0001762933521,-0.0000000002027654843,5777.5
104925725,3360.7,2422.1,1.3875,1063.8,-0.092,-0.604,,,,,,,,,0.0001697357886,-0.0000000002101917914,5782.8
104956937,3361.4,2427.6,1.3846,1063.5,-0.092,-0.006,,,,,,,,,0.0001986415481,0.0000000009257248836,5789
104988183,3363.2,2433,1.3823,1063.5,-0.074,0.571,,,,,,,,,0.000230429495,0.000000001018452738,5796.2
105019408,3365.7,2437.1,1.381,1063.5,-0.042,1.035,,,,,,,,,0.0002113690953,-0.0000000006100108718,5802.8
105050618,3367.9,2438.8,1.381,1063.6,-0.002,1.258,,,,,,,,,0.0001249599487,-0.000000002767306535,5806.7
105081831,3369,2438,1.3819,1063.8,0.029,1.005,,,,,,,,,0.000009611379874,-0.000000003695884936,5807
105113043,3369.3,2436.1,1.3831,1064.3,0.039,0.322,,,,,,,,,-0.000051262335,-0.000000001950267993,5805.4
105144302,3370,2435,1.384,1065.1,0.028,-0.346,,,,,,,,,-0.00001279631466,0.000000001232411263,5805
105175500,3372.5,2436.4,1.3842,1066.3,0.009,-0.622,,,,,,,,,0.0001250080133,0.000000004408468857,5808.9
105206725,3378,2440.8,1.384,1067.4,-0.008,-0.553,,,,,,,,,0.0003170536429,0.000000006155703237,5818.8
105237977,3386.4,2447.9,1.3834,1068.1,-0.019,-0.346,,,,,,,,,0.000495968258,0.000000005729851565,5834.3
105269196,3396.7,2456.8,1.3826,1068,-0.025,-0.169,,,,,,,,,0.00061501009,0.000000003809094841,5853.5
105300396,3407.1,2465.9,1.3817,1067.3,-0.029,-0.146,,,,,,,,,0.000625,0.0000000003199945543,5873
105331620,3415.4,2474.1,1.3805,1066.5,-0.038,-0.292,,,,,,,,,0.0005284396618,-0.000000003094882635,5889.5
105362831,3420.7,2480.8,1.3789,1066.1,-0.052,-0.442,,,,,,,,,0.0003844798308,-0.000000004610550569,5901.5
105394043,3423.4,2486.4,1.3768,1066.4,-0.066,-0.438,,,,,,,,,0.0002659233628,-0.000000003798547564,5909.8
105425289,3424.1,2491.1,1.3745,1067.3,-0.073,-0.225,,,,,,,,,0.0001728221212,-0.000000002982866897,5915.2
105456500,3423.4,2494.3,1.3725,1068.1,-0.067,0.195,,,,,,,,,0.00008009996476,-0.000000002967488846,5917.7
105487712,3420.7,2495,1.3711,1068,-0.045,0.7,,,,,,,,,-0.00006407791875,-0.000000004619457355,5915.7
105518977,3415.9,2492.1,1.3707,1067,-0.013,1.026,,,,,,,,,-0.0002462817847,-0.00000000583762226,5908
105550196,3409,2485.8,1.3714,1065.5,0.024,1.169,,,,,,,,,-0.0004228194369,-0.000000005646494551,5894.8
105581408,3401,2476.2,1.3735,1064.1,0.066,1.351,,,,,,,,,-0.000563885685,-0.000000004518602393,5877.2
105612620,3393,2464,1.377,1063.5,0.114,1.547,,,,,,,,,-0.0006471869794,-0.000000002668886786,5857
105643831,3385.7,2449.9,1.382,1063.8,0.16,1.455,,,,,,,,,-0.0006856556983,-0.000000001232497723,5835.6
105675090,3379.8,2435.2,1.3879,1064.4,0.189,0.937,,,,,,,,,-0.0006590102051,0.0000000008537212281,5815
105706289,3375.6,2421.4,1.3941,1064.8,0.196,0.235,,,,,,,,,-0.0005769415686,0.000000002625440239,5797
105737514,3373,2409.9,1.3996,1064.6,0.179,-0.569,,,,,,,,,-0.000451561249,0.000000004018728794,5782.9
105768725,3371.5,2401.7,1.4038,1063.7,0.133,-1.452,,,,,,,,,-0.0003107878633,0.000000004508355028,5773.2
105799949,3370.3,2397.7,1.4056,1062.9,0.06,-2.352,,,,,,,,,-0.0001665385601,0.00000000462174564,5768
105831183,3368.9,2398.2,1.4047,1062.5,-0.029,-2.841,,,,,,,,,-0.00002881475315,0.000000004410831634,5767.1
105862394,3368.1,2403.5,1.4013,1062.8,-0.11,-2.588,,,,,,,,,0.0001441799366,0.000000005538665868,5771.6
105893606,3368.9,2412.8,1.3963,1063.7,-0.162,-1.678,,,,,,,,,0.0003235934897,0.000000005748407713,5781.7
105924831,3372.2,2424.9,1.3907,1064.6,-0.178,-0.516,,,,,,,,,0.0004931945556,0.000000005433841662,5797.1
105956043,3377.8,2437.7,1.3856,1065,-0.162,0.526,,,,,,,,,0.0005895168525,0.000000003084781324,5815.5
105987291,3384.5,2449.2,1.3819,1065,-0.121,1.294,,,,,,,,,0.000582437276,-0.0000000002268222641,5833.7
106018514,3390.9,2457.6,1.3797,1064.6,-0.068,1.721,,,,,,,,,0.0004740095442,-0.00000000346990949,5848.5
106049738,3396.4,2462.3,1.3794,1064.4,-0.012,1.782,,,,,,,,,0.0003266717909,-0.000000004718885223,5858.7
106080937,3401,2463.8,1.3804,1064.6,0.033,1.429,,,,,,,,,0.0001955190872,-0.000000004200381238,5864.8
106112143,3405.5,2463.9,1.3821,1065.3,0.056,0.756,,,,,,,,,0.0001474075498,-0.000000001542085878,5869.4
106143393,3411,2464.9,1.3838,1066.1,0.054,-0.056,,,,,,,,,0.000208,0.000000001941692308,5875.9
106174620,3418,2468.4,1.3847,1066.7,0.028,-0.85,,,,,,,,,0.0003362474781,0.000000004103919301,5886.4
106205818,3425.5,2474.9,1.3841,1066.8,-0.019,-1.492,,,,,,,,,0.0004487467145,0.000000003602627098,5900.4
106237043,3431.9,2483.6,1.3818,1066.3,-0.073,-1.751,,,,,,,,,0.0004835868695,0.00000000111674322,5915.5
106268289,3435.5,2492.7,1.3782,1065.4,-0.117,-1.382,,,,,,,,,0.0004064520259,-0.000000002470291229,5928.2
106299523,3435.3,2499.8,1.3742,1064.5,-0.127,-0.348,,,,,,,,,0.0002209131075,-0.000000005938005452,5935.1
106330725,3431.5,2502.5,1.3712,1063.8,-0.096,1.014,,,,,,,,,-0.00003525415037,-0.000000008201551447,5934
106361924,3424.2,2498.9,1.3703,1063.5,-0.03,2.094,,,,,,,,,-0.0003493701721,-0.00000001006717588,5923.1
106393143,3413.7,2488.7,1.3717,1063.5,0.044,2.392,,,,,,,,,-0.0006630577533,-0.0000000100544114,5902.4
106424408,3400.5,2473.3,1.3749,1063.7,0.104,1.91,,,,,,,,,-0.0009147609148,-0.000000008062499166,5873.8
106455620,3386,2454.9,1.3793,1063.8,0.139,1.134,,,,,,,,,-0.001054081763,-0.000000004456128216,5840.9
106486831,3371.7,2436.1,1.3841,1063.6,0.154,0.465,,,,,,,,,-0.001060523533,-0.0000000002063876056,5807.8
106518030,3359.3,2418.7,1.3889,1063,0.155,0.029,,,,,,,,,-0.0009551588192,0.000000003375883957,5778
106549249,3349.9,2404.1,1.3934,1062.2,0.145,-0.3,,,,,,,,,-0.0007687626125,0.000000005974428882,5754
106580500,3344,2393,1.3974,1061.6,0.127,-0.586,,,,,,,,,-0.0005439825926,0.000000007200103141,5737
106611712,3340.8,2385.3,1.4006,1061.6,0.101,-0.843,,,,,,,,,-0.0003492246572,0.000000006232054506,5726.1
106642946,3339.3,2380.8,1.4026,1062.3,0.065,-1.138,,,,,,,,,-0.0001920983544,0.000000005034163233,5720.1
106674183,3338.7,2379.2,1.4033,1063.3,0.022,-1.398,,,,,,,,,-0.00007042929859,0.000000003895404232,5717.9
106705394,3338.9,2380.5,1.4026,1064.2,-0.023,-1.417,,,,,,,,,0.00004805997885,0.000000003793234864,5719.4
106736609,3340.4,2384.6,1.4008,1064.4,-0.056,-1.061,,,,,,,,,0.000179400929,0.000000004208162192,5725
106767818,3343.2,2390.5,1.3985,1063.8,-0.073,-0.555,,,,,,,,,0.0002787657407,0.000000003183239199,5733.7
106799030,3346.5,2397.2,1.396,1062.7,-0.081,-0.267,,,,,,,,,0.0003203895937,0.000000001333713131,5743.7
106830289,3349,2403.7,1.3932,1061.9,-0.088,-0.228,,,,,,,,,0.0002879170799,-0.000000001040385553,5752.7
106861514,3350.3,2409.7,1.3904,1062,-0.092,-0.124,,,,,,,,,0.0002337870296,-0.000000001731662889,5760
106892725,3351.3,2414.9,1.3878,1063,-0.083,0.289,,,,,,,,,0.0001986479126,-0.000000001125352027,5766.2
106923937,3353.6,2419.7,1.386,1064.3,-0.057,0.856,,,,,,,,,0.0002274766116,0.0000000009236711084,5773.3
106955143,3358.7,2424.4,1.3854,1065.1,-0.019,1.209,,,,,,,,,0.0003140421714,0.000000002773470454,5783.1
106986408,3366.4,2429.2,1.3858,1064.7,0.013,1.035,,,,,,,,,0.0003998080921,0.000000002748379182,5795.6
107017620,3375.4,2434.3,1.3866,1063.3,0.025,0.382,,,,,,,,,0.0004517493272,0.000000001661322088,5809.7
107048818,3384.1,2439.7,1.3871,1061.8,0.015,-0.323,,,,,,,,,0.0004519520482,0,5823.8
107080030,3391.2,2445.2,1.3869,1061,-0.006,-0.686,,,,,,,,,0.0004036908881,-0.000000001546931216,5836.4
107111289,3396.3,2450.4,1.386,1061.5,-0.029,-0.728,,,,,,,,,0.0003295051025,-0.000000002376835371,5846.7
107142483,3399.1,2455.2,1.3844,1062.9,-0.05,-0.689,,,,,,,,,0.0002436365968,-0.000000002747001048,5854.3
107173725,3399.5,2459.4,1.3823,1064.6,-0.07,-0.616,,,,,,,,,0.0001472376928,-0.000000003090302748,5858.9
107204924,3397.5,2462.4,1.3797,1065.5,-0.081,-0.354,,,,,,,,,0.00003205230937,-0.000000003686876112,5859.9
107236183,3393,2463,1.3776,1065.2,-0.069,0.366,,,,,,,,,-0.0001247640679,-0.00000000502632704,5856
107267355,3386.7,2459.7,1.3769,1064.2,-0.023,1.48,,,,,,,,,-0.0003079686898,-0.000000005860859973,5846.4
107298620,3379.4,2451.5,1.3785,1063.1,0.054,2.452,,,,,,,,,-0.0004957620342,-0.000000006024423982,5830.9
107329831,3371.7,2438.6,1.3827,1062.5,0.133,2.532,,,,,,,,,-0.0006600237096,-0.000000005253851763,5810.3
107361043,3363.6,2423,1.3882,1062.8,0.178,1.439,,,,,,,,,-0.0007593233372,-0.000000003181558668,5786.6
107392289,3354.6,2407.3,1.3935,1063.3,0.17,-0.238,,,,,,,,,-0.0007905011842,-0.0000000009989057726,5761.9
107423500,3344.5,2393.5,1.3973,1063.6,0.122,-1.544,,,,,,,,,-0.0007657556631,0.0000000007919580453,5738
107454712,3334.1,2382.8,1.3992,1063.1,0.061,-1.937,,,,,,,,,-0.0006760220428,0.000000002875063928,5716.9
107486584,3324.3,2375,1.3997,1061.9,0.015,-1.456,,,,,,,,,-0.0005522088353,0.000000003966846324,5699.3
107517143,3316.3,2369.6,1.3995,1060.5,-0.006,-0.693,,,,,,,,,-0.0004384960241,0.000000003567796538,5685.9
107548394,3310.2,2365.7,1.3993,1059.7,-0.009,-0.087,,,,,,,,,-0.0003199897603,0.000000003877949663,5675.9
107579620,3306.1,2363,1.3991,1059.6,-0.006,0.097,,,,,,,,,-0.0002177672452,0.00000000327101581,5669.1
107610818,3304,2361.7,1.399,1060.2,-0.004,0.058,,,,,,,,,-0.000108981345,0.000000003483824386,5665.7
107642043,3304.3,2361.9,1.399,1060.9,0,0.139,,,,,,,,,0.00001601281025,0.000000004006479749,5666.2
107673249,3307.4,2363.4,1.3995,1061.1,0.016,0.505,,,,,,,,,0.0001474075498,0.000000004207998065,5670.8
107704514,3313.5,2365.3,1.4009,1060.8,0.045,0.935,,,,,,,,,0.000255877179,0.00000000347592223,5678.8
107735725,3321.9,2367.2,1.4033,1060.1,0.078,1.049,,,,,,,,,0.0003300118548,0.000000002371171465,5689.1
107766924,3331.3,2368.8,1.4063,1059.4,0.097,0.6,,,,,,,,,0.0003525754031,0.0000000007229357683,5700.1
107798183,3339.8,2370.2,1.4091,1059.2,0.088,-0.294,,,,,,,,,0.0003167087879,-0.000000001149607846,5710
107829394,3346,2372,1.4106,1059.6,0.049,-1.229,,,,,,,,,0.0002563198872,-0.000000001931888437,5718
107860620,3349.4,2374.8,1.4104,1060.3,-0.007,-1.797,,,,,,,,,0.0001985524883,-0.000000001850866647,5724.2
107891831,3351.1,2379.2,1.4085,1061,-0.061,-1.726,,,,,,,,,0.000195443914,0,5730.3
107923043,3352.4,2385,1.4056,1061.5,-0.094,-1.054,,,,,,,,,0.0002274766116,0.000000001026327178,5737.4
107954249,3354.9,2392,1.4026,1061.8,-0.097,-0.112,,,,,,,,,0.0003044286355,0.000000002465462769,5746.9
107985514,3359.9,2399.7,1.4001,1061.9,-0.077,0.643,,,,,,,,,0.0004062050216,0.000000003261436457,5759.6
108016712,3367.6,2407.8,1.3986,1062.1,-0.05,0.874,,,,,,,,,0.0005064427207,0.000000003206067459,5775.4
108047924,3377.2,2416.4,1.3976,1062.5,-0.03,0.624,,,,,,,,,0.0005831090606,0.000000002457412011,5793.6
108079183,3387.7,2425.3,1.3968,1063.2,-0.026,0.135,,,,,,,,,0.0006206212611,0.000000001201851867,5813
108110394,3398.2,2434.8,1.3957,1064.2,-0.036,-0.332,,,,,,,,,0.000640799718,0.000000000645524712,5833
108141606,3408.5,2445.1,1.394,1065.4,-0.054,-0.547,,,,,,,,,0.0006600025631,0.0000000006152588853,5853.6
108172806,3418.7,2455.9,1.392,1066.5,-0.063,-0.303,,,,,,,,,0.0006730769231,0.0000000004188888876,5874.6
108204043,3428.2,2465.6,1.3904,1067.3,-0.053,0.321,,,,,,,,,0.0006146556968,-0.000000001872475202,5893.8
108235289,3434.8,2471.9,1.3896,1067.3,-0.027,0.836,,,,,,,,,0.0004128528452,-0.000000006460378769,5906.7
108266501,3435.9,2472.6,1.3896,1066.5,0.001,0.902,,,,,,,,,0.00005767012687,-0.000000011367302,5908.5
108297712,3429.4,2466.7,1.3903,1065.1,0.022,0.66,,,,,,,,,-0.0003972958252,-0.00000001457663566,5896.1
108328924,3415.5,2454.7,1.3914,1063.6,0.036,0.457,,,,,,,,,-0.0008298090478,-0.00000001385771756,5870.2
108360196,3396.6,2438.2,1.3931,1062.4,0.053,0.54,,,,,,,,,-0.00113200307,-0.000000009681981995,5834.8
108391408,3376.4,2419.2,1.3957,1061.7,0.084,1.002,,,,,,,,,-0.001255927207,-0.000000003962782606,5795.6
108422620,3358.5,2399.1,1.3999,1061.4,0.135,1.613,,,,,,,,,-0.001217480456,0.000000001231793901,5757.6
108453831,3345.5,2379.5,1.406,1061.2,0.194,1.915,,,,,,,,,-0.00104450354,0.000000005542000379,5725
108485042,3338.4,2361.7,1.4135,1060.9,0.242,1.537,,,,,,,,,-0.000797795649,0.000000007904517364,5700.1
108516289,3336.4,2346.9,1.4216,1060.2,0.258,0.496,,,,,,,,,-0.0005376516146,0.000000008335011195,5683.3
108547514,3337.8,2336,1.4289,1059.4,0.233,-0.809,,,,,,,,,-0.0003042433947,0.000000007469780134,5673.8
108578726,3340.3,2329.1,1.4342,1058.8,0.171,-1.98,,,,,,,,,-0.0001409714212,0.00000000522888626,5669.4
108609937,3341.8,2325.6,1.437,1058.6,0.089,-2.629,,,,,,,,,-0.0000640799718,0.000000002463522025,5667.4
108641183,3340.9,2324.6,1.4372,1058.8,0.008,-2.572,,,,,,,,,-0.0000608077834,0.0000000001048408705,5665.5
108672395,3337.2,2324.7,1.4356,1059.3,-0.053,-1.978,,,,,,,,,-0.0001153402537,-0.000000001745262445,5661.9
108703620,3331.8,2325.6,1.4326,1059.7,-0.094,-1.305,,,,,,,,,-0.0001441152922,-0.000000000921922289,5657.4
108734831,3326.6,2328.2,1.4288,1059.7,-0.123,-0.929,,,,,,,,,-0.00008330396335,0.000000001947520541,5654.8
108766030,3323.5,2333.6,1.4242,1059.4,-0.146,-0.743,,,,,,,,,0.00007372031155,0.000000005031055554,5657.1
108797249,3323.8,2341.9,1.4193,1059.2,-0.158,-0.375,,,,,,,,,0.0002754732695,0.000000006466648224,5665.7
108828500,3327.5,2352.1,1.4147,1059.4,-0.147,0.34,,,,,,,,,0.0004447857669,0.000000005423379909,5679.6
108859712,3333.8,2362.4,1.4112,1060.2,-0.113,1.114,,,,,,,,,0.0005318467256,0.000000002785861533,5696.2
108890924,3341.2,2371.2,1.409,1061.3,-0.068,1.419,,,,,,,,,0.0005190311419,-0.0000000004105979671,5712.4
108922183,3348,2378,1.4079,1062.2,-0.037,0.986,,,,,,,,,0.0004350746985,-0.000000002689877079,5726
108953394,3353.2,2383.3,1.407,1062.3,-0.029,0.266,,,,,,,,,0.000336419852,-0.000000003156046147,5736.5
108984594,3357.4,2388,1.406,1061.6,-0.032,-0.097,,,,,,,,,0.0002852564103,-0.000000001639275951,5745.4
109015831,3361.7,2392.9,1.4049,1060.5,-0.034,-0.044,,,,,,,,,0.0002945225214,0.0000000002969907408,5754.6
109047030,3367.4,2398.6,1.4039,1059.8,-0.033,0.02,,,,,,,,,0.0003653963268,0.000000002268905639,5766
109078249,3374.4,2405.5,1.4028,1059.9,-0.036,-0.096,,,,,,,,,0.0004452416797,0.000000002559227954,5779.9
109109461,3381.7,2413.2,1.4014,1061,-0.044,-0.27,,,,,,,,,0.0004805843906,0.000000001132089781,5794.9
109140725,3388.2,2420.7,1.3997,1062.5,-0.055,-0.332,,,,,,,,,0.0004477993859,-0.000000001050397435,5808.9
109171924,3393,2427.6,1.3977,1063.7,-0.063,-0.254,,,,,,,,,0.0003750120196,-0.000000002328152708,5820.6
109203143,3396.5,2433.7,1.3956,1064.1,-0.066,-0.113,,,,,,,,,0.000307505045,-0.000000002163754435,5830.2
109234394,3399.7,2439.8,1.3934,1063.9,-0.071,-0.142,,,,,,,,,0.0002975904771,-0.0000000003175812134,5839.5
109265567,3403.1,2446.9,1.3908,1063.6,-0.083,-0.404,,,,,,,,,0.000336829949,0.000000001255622921,5850
109296823,3406.4,2454.8,1.3877,1063.6,-0.101,-0.576,,,,,,,,,0.0003583312004,0.0000000006897395636,5861.2
109328043,3408.1,2462.1,1.3842,1064.3,-0.11,-0.28,,,,,,,,,0.0002882767457,-0.00000000224131222,5870.2
109359236,3406.5,2465.9,1.3814,1065.2,-0.09,0.653,,,,,,,,,0.00007052864425,-0.000000006974634895,5872.4
109390461,3400.6,2463.5,1.3804,1065.8,-0.032,1.834,,,,,,,,,-0.0002658126501,-0.00000001078258886,5864.1
109421712,3390.7,2453.5,1.382,1065.5,0.05,2.639,,,,,,,,,-0.0006367796231,-0.00000001188044749,5844.2
109452923,3378,2436.9,1.3862,1064.3,0.134,2.7,,,,,,,,,-0.0009387715869,-0.000000009663433615,5814.9
109484143,3364.2,2416.3,1.3923,1062.8,0.196,1.96,,,,,,,,,-0.001101857783,-0.000000005225279438,5780.5
109515355,3350.9,2395.1,1.3991,1061.5,0.217,0.693,,,,,,,,,-0.001105344098,-0.000000000111669281,5746
109546567,3339.4,2376.5,1.4052,1061,0.197,-0.635,,,,,,,,,-0.0009643726772,0.000000004516577638,5715.9
109577831,3330.9,2362.4,1.4099,1061.4,0.151,-1.485,,,,,,,,,-0.0007228761515,0.000000007737297376,5693.3
109609043,3326.2,2353.9,1.4131,1062.2,0.1,-1.621,,,,,,,,,-0.0004229142637,0.00000000959448208,5680.1
109640236,3325.6,2350.4,1.4149,1062.8,0.059,-1.317,,,,,,,,,-0.0001314397461,0.00000000933854023,5676
109671461,3328.4,2350.7,1.4159,1062.9,0.033,-0.855,,,,,,,,,0.00009927942354,0.000000007396504653,5679.1
109702725,3332.8,2352.6,1.4166,1062.5,0.022,-0.326,,,,,,,,,0.0002015097236,0.000000003273988794,5685.4
109733937,3336.9,2354,1.4175,1061.7,0.029,0.214,,,,,,,,,0.0001762142766,-0.0000000008090918335,5690.9
109765183,3340.2,2353.9,1.419,1061,0.047,0.582,,,,,,,,,0.0001024131089,-0.000000002364512613,5694.1
109796394,3343.3,2352.6,1.4211,1060.8,0.067,0.638,,,,,,,,,0.00005767197462,-0.000000001431899579,5695.9
109827606,3347.2,2351.3,1.4235,1061.4,0.078,0.335,,,,,,,,,0.00008330129437,0.0000000008211630435,5698.5
109858818,3352.6,2351.6,1.4256,1062.6,0.068,-0.323,,,,,,,,,0.0001826220684,0.000000003182134245,5704.2
109890043,3359.1,2354.7,1.4266,1064.5,0.029,-1.228,,,,,,,,,0.0003074459568,0.000000003999227487,5713.8
109921236,3366.2,2361.4,1.4255,1066.5,-0.033,-1.995,,,,,,,,,0.0004424069503,0.00000000432220956,5727.6
109952488,3373.1,2371.4,1.4224,1068.1,-0.099,-2.112,,,,,,,,,0.000540765391,0.00000000315322158,5744.5
109983712,3379.6,2383.4,1.418,1068.9,-0.142,-1.391,,,,,,,,,0.0005924929541,0.000000001655176089,5763
110014937,3386.3,2395.8,1.4134,1068.9,-0.145,-0.094,,,,,,,,,0.0006116893515,0.0000000006147962254,5782.1
110046121,3393.4,2406.7,1.41,1068.1,-0.112,1.082,,,,,,,,,0.0005772190867,-0.000000001103931618,5800.1
110077355,3400.6,2415.3,1.408,1067.1,-0.064,1.538,,,,,,,,,0.0005058589998,-0.000000002288355788,5815.9
110108567,3407.2,2421.5,1.4071,1066.1,-0.028,1.13,,,,,,,,,0.00041009868,-0.000000003065899975,5828.7
110139818,3412.4,2426.2,1.4065,1065.4,-0.02,0.274,,,,,,,,,0.0003167898627,-0.000000002989517406,5838.6
110171030,3415.5,2430.3,1.4054,1065,-0.035,-0.496,,,,,,,,,0.0002306805075,-0.000000002755411194,5845.8
110202249,3416.5,2434.3,1.4035,1064.8,-0.061,-0.832,,,,,,,,,0.0001601588776,-0.000000002259439635,5850.8
110233500,3416,2438.5,1.4009,1064.7,-0.083,-0.71,,,,,,,,,0.0001183962113,-0.000000001337732352,5854.5
110264725,3415.1,2443,1.3979,1064.7,-0.095,-0.387,,,,,,,,,0.0001152922338,0,5858.1
110295937,3414.5,2448,1.3948,1064.8,-0.099,-0.117,,,,,,,,,0.0001409714212,0.0000000008223919123,5862.5
110327183,3414.4,2453.2,1.3918,1065.2,-0.095,0.117,,,,,,,,,0.0001632208923,0.0000000007128498983,5867.6
110358355,3414.7,2457.7,1.3894,1065.9,-0.078,0.565,,,,,,,,,0.0001539843449,-0.0000000002956073529,5872.4
110389606,3414.7,2459.8,1.3882,1066.8,-0.036,1.329,,,,,,,,,0.00006719784967,-0.000000002784117004,5874.5
110420823,3413.9,2457.6,1.3891,1067.4,0.028,2.067,,,,,,,,,-0.00009610148317,-0.000000005225411438,5871.5
110452040,3411.6,2450.2,1.3923,1067.3,0.103,2.401,,,,,,,,,-0.0003107281289,-0.000000006875312994,5861.8
110483289,3407.7,2438.1,1.3976,1066.4,0.17,2.132,,,,,,,,,-0.0005120163845,-0.000000006448033303,5845.8
110514461,3402.5,2423,1.4043,1064.9,0.212,1.352,,,,,,,,,-0.0006512254587,-0.00000000445483293,5825.5
110545725,3396.7,2407.2,1.4111,1063.5,0.218,0.194,,,,,,,,,-0.0006908904811,-0.000000001272456766,5803.9
110576937,3391.1,2393.1,1.417,1062.7,0.191,-0.849,,,,,,,,,-0.0006311674997,0.000000001910279599,5784.2
110608183,3386.2,2382.1,1.4215,1062.8,0.143,-1.546,,,,,,,,,-0.0005088651347,0.000000003918440502,5768.3
110639394,3382.2,2374.5,1.4244,1063.6,0.091,-1.672,,,,,,,,,-0.0003716638365,0.000000004391003593,5756.7
110670606,3379,2369.9,1.4258,1064.3,0.047,-1.406,,,,,,,,,-0.0002499038831,0.000000003901187189,5748.9
110701831,3376.2,2367.1,1.4263,1064.4,0.014,-1.059,,,,,,,,,-0.0001793434748,0.000000002260682056,5743.3
110733030,3373,2365.6,1.4258,1063.5,-0.013,-0.883,,,,,,,,,-0.000150645854,0.0000000009190591112,5738.6
110764236,3369.3,2365.1,1.4246,1062.2,-0.04,-0.847,,,,,,,,,-0.000134589502,0.0000000005146431621,5734.4
110795500,3365.3,2365.6,1.4226,1061.2,-0.064,-0.755,,,,,,,,,-0.0001119498465,0.0000000007254904682,5730.9
110826699,3361.9,2367.3,1.4201,1061.2,-0.081,-0.547,,,,,,,,,-0.00005448892593,0.000000001837926066,5729.2
110857924,3360,2370.8,1.4172,1062.4,-0.092,-0.361,,,,,,,,,0.00005124099279,0.000000003388888064,5730.8
110889143,3360.1,2376.3,1.414,1064,-0.104,-0.386,,,,,,,,,0.0001793779429,0.000000004103665336,5736.4
110920355,3362.1,2384,1.4103,1065.1,-0.118,-0.448,,,,,,,,,0.0003107779059,0.000000004208974119,5746.1
110951620,3365.6,2393.1,1.4064,1065,-0.125,-0.223,,,,,,,,,0.0004030065569,0.00000000295491,5758.7
110982831,3370.3,2402.6,1.4028,1063.9,-0.116,0.289,,,,,,,,,0.0004549677998,0.000000001661962033,5772.9
111014043,3375.9,2411.4,1.4,1062.7,-0.09,0.835,,,,,,,,,0.000461361015,0.0000000002048385242,5787.3
111045236,3382.8,2419.2,1.3983,1062.1,-0.055,1.12,,,,,,,,,0.0004712595775,0.000000000317139641,5802
111076500,3390.6,2425.9,1.3976,1062.9,-0.021,1.09,,,,,,,,,0.0004637922211,-0.0000000002393920554,5816.5
111107673,3398.3,2431.3,1.3978,1064.6,0.004,0.805,,,,,,,,,0.0004202354602,-0.000000001393192199,5829.6
111138937,3404.4,2434.8,1.3982,1066.4,0.016,0.36,,,,,,,,,0.000307062436,-0.000000003630482281,5839.2
111170121,3407.4,2436.3,1.3986,1067.3,0.012,-0.11,,,,,,,,,0.0001443047717,-0.00000000520591301,5843.7
111201355,3406.9,2436,1.3985,1067.1,-0.002,-0.467,,,,,,,,,-0.00002561311391,-0.000000005448880374,5842.9
111232553,3403.9,2435.1,1.3978,1066.2,-0.022,-0.641,,,,,,,,,-0.0001250080133,-0.000000003182266102,5839
111263778,3400.2,2434.8,1.3965,1065.3,-0.043,-0.643,,,,,,,,,-0.000128102482,0,5835
111294990,3397.6,2436,1.3948,1065.1,-0.056,-0.438,,,,,,,,,-0.00004485454312,0.000000002666066897,5833.6
111326236,3397,2438.5,1.393,1065.7,-0.055,0.03,,,,,,,,,0.0000608077834,0.000000003385310987,5835.5
111357461,3398.2,2441.3,1.392,1066.6,-0.034,0.669,,,,,,,,,0.000128102482,0.000000002153706029,5839.5
