us,Red,IR,Ratio,Ambient,drdt,ddrdt,R+IR,dRed/dt (~7sec),dIR/dt,dRed/dIR,dRed*dIR/dt,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,,Notes
385435508,35.4,29.4,2.59068,5.8,0.78,-9.659,64.8,0.000009611687812,-0.00001281558375,-1.333333333,-0.000003844675125,-0.0000000001231793901,0.000000001228554842,-0.0001672433679,-0.000003203895937,0.000000002558371968,64.8,,
385466719,36.9,31.6,2.58316,3.1,-1.206,-63.644,68.5,0.00004805997885,0.00007048796899,1.466666667,0.0001057319535,0.000000003387650299,0.000000001231843235,0.004013969434,0.0001185479478,0.000000003900802377,68.5,,
385497971,39.1,37.7,2.55772,-0.1,-4.068,-91.566,76.8,0.00007039549469,0.000195187508,2.772727273,0.0004294125176,0.00000001374032118,0.0000000007156296125,0.009856329195,0.0002655830027,0.000000004711001085,76.8,,
385529177,42.6,48.5,2.52582,-1.9,-5.113,-33.484,91.1,0.0001121579183,0.0003460872909,3.085714286,0.001211305518,0.00000003881643012,0.000000001336312033,0.01897167211,0.0004582452093,0.000000006164796063,91.1,,
385560388,48.8,64.1,2.50248,-1.3,-3.739,44.008,112.9,0.0001986479126,0.0004998237801,2.516129032,0.003098907436,0.00000009928895058,0.000000002771582204,0.03402582423,0.0006984716927,0.000000007698086375,112.9,,
385591614,59,83.1,2.49198,1.5,-1.679,65.968,142.1,0.0003266508679,0.0006084673029,1.862745098,0.006206366489,0.0000001987563726,0.000000004101212882,0.0568378915,0.0009351181708,0.000000007582149822,142.1,,
385622812,72.7,103.7,2.49044,4.7,-0.247,45.923,176.4,0.0004391307135,0.0006602987371,1.503649635,0.009046092698,0.0000002899574556,0.00000000360212149,0.08449548048,0.001099429451,0.000000005262002173,176.4,,
385654037,87.9,123.5,2.49236,6.2,0.307,17.725,211.4,0.0004867894315,0.0006341072858,1.302631579,0.009638430745,0.0000003086767252,0.000000001527620938,0.1062180945,0.001120896717,0.0000000006880975309,211.4,,
385685296,100.9,140.4,2.49388,5.3,0.242,-2.082,241.3,0.0004158802265,0.0005406442944,1.3,0.007028375828,0.0000002248432716,-0.000000002270911291,0.1059122173,0.0009565245209,-0.000000005264121583,241.3,,
385716494,108.8,152,2.49328,2.6,-0.096,-10.837,260.8,0.0002532213603,0.0003718187063,1.46835443,0.00293736778,0.00000009415243862,-0.000000005203585084,0.07600615424,0.0006250400667,-0.00000001060444846,260.8,,
385747719,109.4,156,2.49036,-0.2,-0.466,-11.826,265.4,0.0000192153723,0.000128102482,6.666666667,0.00007686148919,0.000000002461536884,-0.000000007500672737,0.01693514812,0.0001473178543,-0.00000001531259095,265.4,,
385778918,102.1,150.7,2.48558,-1.3,-0.766,-9.638,252.8,-0.0002339818584,-0.0001698772397,0.7260273973,0.001240103849,0.00000003974819223,-0.000000008108798421,-0.05384563608,-0.000403859098,-0.0000000176517839,252.8,,
385810190,87.4,135.5,2.47912,0.1,-1.034,-8.55,222.9,-0.0004700690714,-0.0004860578153,1.034013605,0.007145049885,0.0000002284807459,-0.000000007567140389,-0.1133208621,-0.0009561268867,-0.00000001770145802,222.9,,
385841388,66.9,111.5,2.46998,3.2,-1.466,-13.843,178.4,-0.0006570934034,-0.0007692800821,1.170731707,0.01577024168,0.0000005054888673,-0.000000005980568305,-0.1405009937,-0.001426373485,-0.0000000150373049,178.4,,
385872600,42.6,81.7,2.45434,6.1,-2.505,-33.304,124.3,-0.0007785467128,-0.0009547609894,1.226337449,0.02320069204,0.0000007433260298,-0.000000003892983825,-0.1274807766,-0.001733307702,-0.000000009838265808,124.3,,
385903865,17.4,50,2.41942,7.1,-5.583,-98.434,67.4,-0.0008060131137,-0.001013913322,1.257936508,0.0255506157,0.0000008172274334,-0.0000000008799949027,-0.08349336319,-0.001819926435,-0.000000002775174072,67.4,,
385966296,-23.8,-1.8,4.94684,2.5,424.066,14201.323,-25.6,-0.0006599285611,-0.0008297160065,1.257281553,0.03418429947,0.0000005475532903,0.0000000046724629,-0.01462158223,-0.001489644568,0.00000001056394907,-25.6,,
385997508,-35,-16.6,2.111,-0.5,-348.353,-24747.512,-51.6,-0.000358836345,-0.0004741765987,1.321428571,0.005310777906,0.0000001701517976,0.000000004822799829,-0.01724208638,-0.0008330129437,0.00000001051771754,-51.6,,
386028709,-38.6,-23.1,2.51806,-1.7,-14.246,10708.214,-61.7,-0.0001153809173,-0.0002083266562,1.805555556,0.0007499759623,0.00000002403692069,0.000000007800058558,-0.009956732156,-0.0003237075735,0.00000001631761407,-61.7,,
386059931,-36,-23.5,2.3262,-0.6,-4.25,320.154,-59.5,0.00008327461405,-0.00001281147909,-0.1538461538,-0.00003330984562,-0.000000001066870976,0.000000006366960397,0.001462430338,0.00007046313497,0.00000001263327164,-59.5,,
386091177,-30,-20.3,2.14952,2,-1.819,77.788,-50.3,0.0001920245791,0.0001024131089,0.5333333333,0.0006144786533,0.00000001966583413,0.000000003483119758,0.007584970876,0.000294437688,0.000000007173613255,-50.3,,
386122388,-23.9,-16.2,1.4738,4.5,-0.1,55.084,-40.1,0.000195443914,0.0001313639422,0.6721311475,0.0008013200474,0.00000002567428302,0.0000000001094327229,0.007107109673,0.0003268078562,0.000000001035977987,-40.1,,
386153587,-19.7,-12.3,1.6014,5.1,4.089,134.257,-32,0.0001346196993,0.0001250040065,0.9285714286,0.0005250168275,0.00000001682800178,-0.00000000194880698,0.004643418058,0.0002596237059,-0.000000002152579229,-32,,
386184841,-17.6,-8.6,2.0513,3.5,14.396,329.802,-26.2,0.0000671913995,0.0001183848467,1.761904762,0.0002486081782,0.000000007954443532,-0.000000002161232727,0.002910027516,0.0001855762462,-0.000000002373392085,-26.2,,
386216084,-16.5,-4.8,2.13088,0.3,43.709,938.23,-21.3,0.00003520788657,0.0001216272445,3.454545455,0.000133789969,0.000000004282238228,-0.000000001023341426,0.002309637359,0.0001568351311,-0.0000000009195979769,-21.3,,
386247296,-14.7,-1,4.49272,-2.9,380.267,10782.958,-15.7,0.00005767012687,0.0001217480456,2.111111111,0.0002191464821,0.000000007021225238,0.0000000007189527353,0.00206651288,0.0001794181725,0.0000000007228192372,-15.7,,
386340918,3.8,11.6,1.61674,-0.8,31.083,-2087.497,15.4,0.0001976031275,0.0001345837517,0.6810810811,0.002489799406,0.00000002659417024,0.000000004483307721,0.0006278438828,0.0003321868792,0.000000004894550386,15.4,,
386372177,13.3,16.8,1.79866,2.3,14.705,-523.96,30.1,0.0003039124732,0.0001663520906,0.5473684211,0.001580344861,0.00000005055647528,0.000000001135516713,0.005737867494,0.0004702645638,0.000000001474842288,30.1,,
386403402,22.7,22.9,1.83932,4,6.511,-262.416,45.6,0.0003010408327,0.000195356285,0.6489361702,0.001836349079,0.00000005881021871,0,0.009492073659,0.0004963971177,0.0000000008360009562,45.6,,
386434614,31.3,29.7,1.85166,3.5,1.978,-145.243,61,0.0002755350506,0.0002178649237,0.7906976744,0.001873638344,0.00000006002942279,-0.0000000008168384962,0.01312892477,0.0004933999744,0,61,,
386465825,39.2,37.3,1.85098,1.2,-0.108,-66.839,76.5,0.0002531158886,0.0002435038929,0.9620253165,0.001923680754,0.00000006163470423,-0.0000000007182866203,0.01706289449,0.0004966197815,0.0000000001031592695,76.5,,
386497023,46.4,45.3,1.8457,-1.3,-0.846,-23.636,91.7,0.0002307840246,0.000256426694,1.111111111,0.001846272197,0.00000005917918446,-0.0000000007155126081,0.02050644272,0.0004872107186,-0.0000000003014662411,91.7,,
386528296,53,53.6,1.83908,-2.3,-1.06,-6.841,106.6,0.0002110446711,0.0002654046622,1.257575758,0.00175167077,0.00000005601223964,-0.0000000006327121448,0.0236267707,0.0004764493333,-0.0000000003449383084,106.6,,
386559508,59.1,61.7,1.8327,-1,-1.02,1.269,120.8,0.0001954376522,0.0002595155709,1.327868852,0.001583044983,0.00000005071911389,-0.0000000004990572998,0.0258128284,0.0004549532231,-0.0000000006873696214,120.8,,
386590719,64.9,69.3,1.82826,2.1,-0.712,9.878,134.2,0.0001858319182,0.0002435038929,1.310344828,0.001412322579,0.00000004525079551,-0.0000000003077577198,0.027269232,0.0004293358111,-0.0000000008207552232,134.2,,
386621931,71.1,76.7,1.82666,5.2,-0.256,14.596,147.8,0.0001986415481,0.0002370882994,1.193548387,0.001469947456,0.00000004709558683,0.000000000410420361,0.03062283737,0.0004357298475,0.0000000002048648362,147.8,,
386653136,78.1,84,1.8269,6.5,0.037,9.405,162.1,0.0002243230252,0.0002339368691,1.042857143,0.001637558084,0.00000005247742617,0.0000000008228077994,0.03547604551,0.0004582598942,0.0000000007218392526,162.1,,
386684409,84.8,91.7,1.82604,5.1,-0.137,-5.572,176.5,0.0002142423177,0.000246218783,1.149253731,0.001649665846,0.00000005275048271,-0.0000000003230478289,0.03887570748,0.0004604611006,0,176.5,,
386715600,89.4,99.6,1.82054,1.9,-0.882,-23.891,189,0.0001474784393,0.0002532781892,1.717391304,0.00116507967,0.00000003735307205,-0.000000002134872841,0.036166843,0.0004007566285,-0.000000001909137982,189,,
386746825,89.6,107.4,1.80796,-1.3,-2.015,-36.264,197,0.000006405124099,0.0002497998399,39,0.00004995996797,0.000000001599998974,-0.000000004522885294,0.02302001601,0.000256204964,-0.000000004634403018,197,,
386778084,84.1,114.1,1.7883,-2.4,-3.142,-36.076,198.2,-0.0001759493266,0.0002143382706,-1.218181818,-0.001178860488,-0.00000003771267437,-0.000000005840014434,-0.0008711091206,0.00003838894398,-0.000000006975693194,198.2,,
386809283,73.1,118.7,1.76412,-0.7,-3.875,-23.485,191.8,-0.0003525754031,0.0001474406231,-0.4181818182,-0.001621846854,-0.00000005198393712,-0.00000000565040713,-0.02945094394,-0.00020513478,-0.000000007790515498,191.8,,
386840494,58.8,119.8,1.73914,3,-4.003,-4.102,178.6,-0.0004581717984,0.00003524398449,-0.07692307692,-0.0005039889782,-0.00000001614779976,-0.000000003384608332,-0.05231264618,-0.0004229278139,-0.000000006980769703,178.6,,
386871719,43.8,116.4,1.71636,6.4,-3.648,11.381,160.2,-0.0004803843074,-0.0001088871097,0.2266666667,0.001633306645,0.00000005230765878,-0.0000000007116884765,-0.06231929544,-0.0005892714171,-0.000000005329646702,160.2,,
386902981,30.2,108.3,1.6968,7.4,-3.13,16.576,138.5,-0.0004350329473,-0.0002591005054,0.5955882353,0.003523766874,0.0000001127172565,0.000000001452405447,-0.05846267033,-0.0006941334528,-0.000000003358271757,138.5,,
386934190,18.3,96.1,1.6791,5.5,-2.835,9.44,114.4,-0.0003813002659,-0.0003909128777,1.025210084,0.004651863245,0.0000001490551842,0.000000001718785791,-0.04844852446,-0.0007722131436,-0.000000002497591034,114.4,,
386965388,7.5,81.2,1.65954,1.6,-3.135,-9.633,88.7,-0.0003461760369,-0.0004775947176,1.37962963,0.00515802295,0.0000001653318466,0.000000001125451922,-0.03684947753,-0.0008237707545,-0.000000001652010987,88.7,,
387152758,-36.6,-1.8,5.6184,4.7,768.895,27329.494,-38.4,-0.0002353631851,-0.0004429737952,1.882086168,0.01953514437,0.0000001042597234,0.000000003551921655,-0.003601857288,-0.0006783369803,0.000000004661637741,-38.4,,
387183971,-37.8,-9.9,2.40274,2.2,-515.116,-41137.062,-47.7,-0.0000384455195,-0.0002595072566,6.75,0.0003114087079,0.000000009976891292,0.000000001050956213,-0.009878576234,-0.0002979527761,0.000000002030123308,-47.7,,
387215177,-38.8,-14.9,2.606,-1.5,-38.532,15272.185,-53.7,-0.00003204511953,-0.0001602255976,5,0.0001602255976,0.000000005134448428,0.0000000002050555847,-0.006533999872,-0.0001922707172,0.000000003385834714,-53.7,,
387246388,-39.5,-15.5,2.5542,-4.4,-1.66,1181.405,-55,-0.00002242799013,-0.00001922399154,0.8571428571,0.00001345679408,0.0000000004311554926,0.000000000308182061,-0.001093524719,-0.00004165198167,0.000000004826595382,-55,,
387277658,-38.5,-10.8,2.56652,-4.9,32.476,1091.64,-49.3,0.0000319795331,0.0001503038056,4.7,0.0001503038056,0.000000004806645525,0.000000001743216277,0.006282379277,0.0001822833387,0.000000007174884507,-49.3,,
387308865,-34,-1.4,6.6782,-3,642.66,19552.791,-35.4,0.000144198417,0.0003012144711,2.088888889,0.00135546512,0.00000004343464992,0.000000003588707513,0.01179863492,0.0004454128881,0.000000008414760137,-35.4,,
387402494,4.2,30.1,2.08158,2.4,21.269,-1234.449,34.3,0.00040799325,0.0003364342244,0.8246073298,0.01285178737,0.0000001372628926,0.000000008453066073,0.001858612182,0.0007444274744,0.000000009581651112,34.3,,
387433759,19.3,34.7,2.15464,0.8,13.343,-253.525,54,0.0004829681753,0.0001471293779,0.3046357616,0.002221653606,0.00000007105880717,0.0000000008007660588,0.01737693907,0.0006300975532,-0.000000001221095187,54,,
387464971,32.2,36.1,2.22168,-1.1,10.737,-83.507,68.3,0.0004133025759,0.00004485454312,0.1085271318,0.0005786236063,0.00000001853849822,-0.000000002228229629,0.01578591567,0.0004581571191,-0.000000005499454154,68.3,,
387496177,41.8,35.5,2.27906,-2,9.195,-49.412,77.3,0.0003076331475,-0.00001922707172,-0.0625,-0.0001845798885,-0.000000005914884589,-0.000000003385538526,0.01030186503,0.0002884060758,-0.00000000543864678,77.3,,
387527440,48,34.6,2.32024,-0.8,6.586,-83.441,82.6,0.0001983174999,-0.00002878802418,-0.1451612903,-0.0001784857499,-0.000000005709168983,-0.000000003503032992,0.005658446086,0.0001695294757,-0.000000003809414857,82.6,,
387558614,51,35.6,2.3296,2,1.503,-163.052,86.6,0.00009623404119,0.00003207801373,0.3333333333,0.00009623404119,0.000000003086996894,-0.000000003265312309,0.004965676525,0.0001283120549,-0.000000001318409008,86.6,,
387589878,51.9,40.3,2.30132,5.1,-4.523,-192.761,92.2,0.00002878710338,0.000150332651,5.222222222,0.0001352993859,0.000000004327641565,-0.000000002163563797,0.008827085466,0.0001791197544,0.00000000162981008,92.2,,
387621037,52.7,49.8,2.2553,7,-7.384,-91.812,102.5,0.00002567476492,0.0003048878334,11.875,0.0002439102667,0.000000007827923447,0,0.01710228184,0.0003305625983,0.000000004844000894,102.5,,
387652284,55.3,63.9,2.21628,6.9,-6.244,36.492,119.2,0.00008320798797,0.0004512433194,5.423076923,0.00117323263,0.00000003754704869,0.000000001846439971,0.02909751336,0.0005344513073,0.000000006543493342,119.2,,
387683547,60.8,81.3,2.19312,5,-3.706,81.166,142.1,0.0001759268144,0.0005565684675,3.163636364,0.003061126571,0.00000009791531751,0.000000002967287307,0.04508108627,0.000732495282,0.000000006338015638,142.1,,
387714759,70,99.7,2.18368,2.5,-1.511,70.334,169.7,0.0002947584262,0.0005895168525,2,0.005423555043,0.0000001737650597,0.000000003801030349,0.06523003973,0.0008842752787,0.000000004854940242,169.7,,
387745971,82,117.2,2.18326,0.7,-0.068,46.237,199.2,0.0003844675125,0.0005606817891,1.458333333,0.006728181469,0.0000002155639327,0.00000000287418577,0.0843073177,0.0009451493016,0.000000001950340344,199.2,,
387777190,95.2,132.2,2.1873,0.7,0.647,22.919,227.4,0.0004228194369,0.0004804766328,1.136363636,0.006342291553,0.0000002031548593,0.000000001228755747,0.09529581345,0.0009032960697,-0.000000001340933995,227.4,,
387808388,106.7,143.6,2.19198,2.3,0.75,3.303,250.3,0.0003686133727,0.000365408039,0.9913043478,0.004202192448,0.0000001346942896,-0.000000001736316481,0.08771972562,0.0007340214116,-0.000000005422167849,250.3,,
387839614,113.7,150.4,2.1946,4.6,0.421,-10.564,264.1,0.0002241721642,0.0002177672452,0.9714285714,0.001524370717,0.00000004881735466,-0.000000004629822695,0.05695125857,0.0004419394095,-0.000000009362202775,264.1,,
387870865,114,151.4,2.1939,6,-0.111,-17.023,265.4,0.00000959969281,0.00003199897603,3.333333333,0.00000959969281,0.0000000003071803401,-0.000000006871596471,0.005091677066,0.00004159866884,-0.00000001282075004,265.4,,
387902084,106.5,145.6,2.18964,5.5,-0.682,-18.289,252.1,-0.0002402383164,-0.000185784298,0.7733333333,0.001393382235,0.00000004463250697,-0.000000007994560469,-0.05615810884,-0.0004260226144,-0.00000001496340224,252.1,,
387933283,91.2,132.1,2.18152,3.2,-1.304,-19.928,223.3,-0.0004904003333,-0.0004327061765,0.8823529412,0.0066204045,0.0000002121992532,-0.00000000801313357,-0.1108650918,-0.0009231065098,-0.00000001592247975,223.3,,
387964494,69.3,111.5,2.16772,0.3,-2.21,-29.013,180.8,-0.0007016756913,-0.0006600237096,0.9406392694,0.01445451924,0.0000004631225927,-0.000000006771863134,-0.1384310019,-0.001361699401,-0.00000001405791503,180.8,,
387995759,43.1,86.4,2.14312,-1.5,-3.935,-55.186,129.5,-0.0008379977611,-0.000802814649,0.9580152672,0.0210337438,0.0000006727568784,-0.000000004367757195,-0.1280380617,-0.00164081241,-0.00000000894277688,129.5,,
388026931,15.8,60.8,2.0954,-1.1,-7.653,-119.265,76.6,-0.0008757859618,-0.0008212498396,0.9377289377,0.02242012062,0.0000007192390806,-0.000000001208642274,-0.08864365456,-0.001697035801,-0.000000001798285345,76.6,,
388339177,6.1,18.7,2.10862,3.4,17.66,-71.152,24.8,-0.00003106524984,-0.0001348295895,4.340206186,0.001307847018,0.000000004188514883,0.00000002709870114,-0.002711227686,-0.0001658948393,0.00000004911911209,24.8,,
388370388,13.7,21.8,2.16904,5.1,9.68,-255.663,35.5,0.0002435038929,0.0000993239563,0.4078947368,0.0007548620679,0.00000002418577001,0.0000000008793359809,0.005914260998,0.0003428278492,0.000000001629236847,35.5,,
388401600,16.9,27.4,2.16704,4.3,-0.32,-320.404,44.3,0.00010252467,0.0001794181725,1.75,0.000574138152,0.00000001839478893,-0.000000004516972313,0.005267204921,0.0002819428425,-0.000000001950754755,44.3,,
388432812,15,34.9,2.12938,1.5,-6.033,-183.013,49.9,-0.00006087402281,0.0002402921953,-3.947368421,-0.0004565551711,-0.00000001462755258,-0.000000005235124081,0.001936434705,0.0001794181725,-0.000000003284783737,49.9,,
388464037,8.6,42.9,2.08332,-1.5,-7.375,-42.982,51.5,-0.0002049639712,0.000256204964,-1.25,-0.001639711769,-0.00000005251278685,-0.000000004616492002,-0.004949879904,0.00005124099279,-0.000000004106663453,51.5,,
388682614,0.4,100.1,2.04416,3.2,4.319,27.125,100.5,-0.00003751538359,0.0002616926758,-6.975609756,-0.002145879942,-0.000000009817501117,0.000000005362644919,-0.001504732886,0.0002241772922,0.000000005538392295,100.5,,
388713812,15.7,118.8,2.06974,0.4,4.1,-7.027,134.5,0.0004904160523,0.0005993973973,1.222222222,0.009170780178,0.0000002939541053,0.000000002415311016,0.05850118597,0.00108981345,0.000000003960325914,134.5,,
388745077,32.6,137.4,2.09074,-1,3.358,-23.735,170,0.0005405405405,0.0005949144411,1.100591716,0.01005405405,0.0000003215753736,0.000000001606657101,0.083610427,0.001135454982,0.000000001462963396,170,,
388776283,48.3,152.9,2.10656,-0.2,2.535,-26.367,201.2,0.0005031083766,0.0004966993527,0.9872611465,0.007798179837,0.000000249893605,-0.000000001197254564,0.09311766968,0.0009998077293,-0.000000004338629532,201.2,,
388807494,60.6,162.7,2.11788,2.4,1.812,-23.163,223.3,0.0003940918266,0.0003139918618,0.7967479675,0.003862099901,0.0000001237416264,-0.000000003493448375,0.07928454711,0.0007080836884,-0.000000009348331758,223.3,,
388838706,68.4,165.7,2.12588,5,1.283,-16.949,234.1,0.0002499038831,0.00009611687812,0.3846153846,0.0007497116494,0.00000002401998108,-0.000000004619779676,0.04723375625,0.0003460207612,-0.00000001160049108,234.1,,
388869902,71.6,161.9,2.13178,6.4,0.945,-10.855,233.5,0.0001025772535,-0.0001218104885,-1.1875,-0.0003897935633,-0.00000001249498536,-0.000000004720191901,0.008275419926,-0.00001923323503,-0.00000001170235795,233.5,,
388901177,70.4,151.8,2.1361,5.7,0.693,-8.055,222.2,-0.00003836930456,-0.0003229416467,8.416666667,0.000387529976,0.0000000123910464,-0.000000004518097129,-0.02894708233,-0.0003613109512,-0.00000001096543519,222.2,,
388932388,64.7,136,2.1385,3.4,0.383,-9.932,200.7,-0.0001826279196,-0.0005062317773,2.771929825,0.00288552113,0.00000009245205634,-0.000000004612585614,-0.06047611419,-0.0006888596969,-0.00000001047318132,200.7,,
388963614,54.9,116.3,2.13776,0.8,-0.118,-16.045,171.2,-0.0003138410299,-0.0006308845193,2.010204082,0.006182668289,0.0000001979974473,-0.000000004204066203,-0.07731794018,-0.0009447255492,-0.000000008197938301,171.2,,
388994825,41.9,94.4,2.13216,-0.8,-0.897,-24.941,136.3,-0.0004165198167,-0.0007016756913,1.684615385,0.009121783986,0.0000002922618303,-0.000000003288246552,-0.07784146615,-0.001118195508,-0.000000005555305155,136.3,,
389026023,27.6,72.7,2.1194,-0.5,-2.046,-36.828,100.3,-0.0004583627156,-0.0006955574075,1.517482517,0.009946470928,0.0000003188175821,-0.000000001340645889,-0.0624668248,-0.001153920123,-0.000000001144616164,100.3,,
389057243,14,53,2.09616,1.2,-3.721,-53.676,67,-0.0004356181935,-0.0006310057655,1.448529412,0.008581678411,0.0000002748775916,0.0000000007290378259,-0.04050352338,-0.001066623959,0.000000002798133345,67,,
389088455,2.7,36.7,2.05784,3.1,-6.137,-77.402,39.4,-0.0003620402409,-0.0005222350378,1.442477876,0.005901255927,0.0000001890700989,0.000000002356756968,-0.02059816737,-0.0008842752787,0.000000005840764903,39.4,,
389400706,1.6,11.8,2.07128,2.7,4.715,-96.405,13.4,-0.000003522806973,-0.00007974353965,22.63636364,0.00008771789362,0.0000000002809210975,0.0000000114865255,-0.0002568766793,-0.00008326634662,0.00000002566349263,13.4,,
389431931,0.8,7.1,2.0666,-0.3,-0.751,-175.078,7.9,-0.0000256204964,-0.0001505204163,5.875,0.0001204163331,0.000000003856407784,0,-0.0004227381906,-0.0001761409127,-0.0000000002974356082,7.9,,
389494388,-6,-2.2,2.693,-3.7,120.576,5079.868,-8.2,-0.0001088749059,-0.0001489024449,1.367647059,0.001012536625,0.00000001621173968,-0.000000002666274125,-0.0003022879741,-0.0002577773508,-0.000000002614457585,-8.2,,
389525600,-9.9,-4.4,2.2205,-1.8,-15.14,-4348.209,-14.3,-0.0001249519416,-0.00007048571062,0.5641025641,0.0002748942714,0.000000008807326395,-0.0000000002574096679,-0.0009727028066,-0.0001954376522,0.000000000998121886,-14.3,,
389556812,-13.1,-4.1,3.1627,1.6,30.189,1452.284,-17.2,-0.00010252467,0.000009611687812,-0.09375,-0.000030757401,-0.0000000009854351211,0.0000000007185464425,-0.0003251954377,-0.00009291298219,0.000000003284783737,-17.2,,
389588037,-15,-0.4,9.0484,4.2,1007.168,31288.363,-15.4,-0.00006084867894,0.0001184947958,-1.947368421,-0.0002251401121,-0.000000007210251788,0.000000001335255384,0.001527942354,0.00005764611689,0.000000004823756859,-15.4,,
389712918,12,62.7,2.28602,-3.9,7.156,-219.276,74.7,0.0002162058279,0.0005052810275,2.337037037,0.01364258774,0.0000001092447029,0.000000008872842495,0.006072981478,0.0007214868555,0.00000002125991156,74.7,,
389744170,27.7,82,2.40918,-3.8,4.675,-79.381,109.7,0.0005023678485,0.0006175604761,1.229299363,0.009695699475,0.0000003102425277,0.000000002291477651,0.04860488929,0.001119928325,0.000000003190569175,109.7,,
389775402,43.2,95.1,2.621,-1.1,3.743,-29.842,138.3,0.0004962858607,0.0004194415984,0.8451612903,0.006501344775,0.0000002081629346,-0.0000000001946111545,0.05881531762,0.000915727459,-0.000000006534009522,138.3,,
389806614,56.4,100.1,2.6428,2.6,3.491,-8.08,156.5,0.0004229142637,0.0001601947969,0.3787878788,0.002114571319,0.00000006774866458,-0.000000002349244266,0.04925413303,0.0005831090606,-0.0000000106499231,156.5,,
389837825,66,98.3,2.66448,5.3,3.472,-0.607,164.3,0.0003075838647,-0.00005767197462,-0.1875,-0.0005536509564,-0.00000001773896884,-0.000000003695065971,0.02698279453,0.00024991189,-0.00000001067529061,164.3,,
389869024,72,93,2.68498,5.8,3.286,-5.963,165,0.0001923138562,-0.0001698772397,-0.8833333333,-0.001019263438,-0.00000003266974704,-0.000000003693249446,0.006673290811,0.00002243661656,-0.000000007288304555,165,,
389900296,74.9,88,2.7005,4.1,2.483,-25.689,162.9,0.00009273471476,-0.0001598874392,-1.724137931,-0.0004636735738,-0.00000001482711607,-0.000000003191741449,-0.003351240727,-0.00006715272448,-0.000000002871545275,162.9,,
389931508,75.1,85.3,2.70618,1.5,0.91,-50.394,160.4,0.000006407791875,-0.00008650519031,-13.5,-0.00001730103806,-0.0000000005543072556,-0.000000002760518128,-0.005932654107,-0.00008009739844,-0.0000000004139381541,160.4,,
389962719,71.8,84.4,2.70024,-0.4,-0.951,-59.62,156.2,-0.0001057319535,-0.00002883598731,0.2727272727,0.00009515875813,0.000000003048885269,-0.000000003592840746,-0.01108935952,-0.0001345679408,-0.000000001745179494,156.2,,
389993918,64.1,82.7,2.6851,-0.4,-2.428,-47.327,146.8,-0.0002468027821,-0.00005448892593,0.2207792208,0.0004195647296,0.00000001344801851,-0.000000004519907362,-0.02432289496,-0.0003012917081,-0.000000005341827153,146.8,,
390025136,51.3,77.1,2.66324,1.4,-3.501,-34.396,128.4,-0.0004100198603,-0.0001793836889,0.4375,0.002296111218,0.00000007355087507,-0.000000005231484285,-0.04311102569,-0.0005894035492,-0.000000009234649866,128.4,,
390056388,33.9,65.8,2.63314,3.9,-4.817,-42.104,99.7,-0.0005567643671,-0.0003615768591,0.6494252874,0.006291437348,0.0000002013131111,-0.000000004700637669,-0.05518398822,-0.0009183412262,-0.00000001053679534,99.7,,
390087600,13.6,49.3,2.58526,5.5,-7.668,-91.33,62.9,-0.0006503908753,-0.0005286428297,0.8128078818,0.01073144944,0.0000003438244727,-0.000000002995856528,-0.04998526208,-0.001179033705,-0.000000008341625458,62.9,,
390181296,-32.8,-2.6,5.04206,-0.2,465.652,16717.592,-35.4,-0.0004952185792,-0.0005539190574,1.118534483,0.02570184426,0.0000002743110086,0.00000000497155889,-0.008066086066,-0.001049137637,0.000000004161734858,-35.4,,
390212508,-33.9,-11.2,3.026,-2.7,-305.443,-24705.057,-45.1,-0.00003524285531,-0.0002755350506,7.818181818,0.0003030885557,0.000000009710641922,0.000000004909235441,-0.00943226964,-0.0003107779059,0.000000007880376224,-45.1,,
390243707,-26.7,-14.2,2.87842,-3.4,-36.798,8610.673,-40.9,0.0002307766275,-0.00009615692811,-0.4166666667,-0.0006923298824,-0.00000002219077157,0.000000008522987401,0.00001730824706,0.0001346196993,0.00000001427007578,-40.9,,
390274918,-14.1,-13.3,2.68792,-2,-26.138,341.543,-27.4,0.0004037038224,0.00002883598731,0.07142857143,0.0003633334401,0.0000000116411983,0.00000000554271595,0.006139181699,0.0004325398097,0.000000009549027544,-27.4,,
390306190,-0.3,-10.3,2.4534,0.3,-33.126,-223.437,-10.6,0.0004412893323,0.00009593246355,0.2173913043,0.001323867997,0.00000004233397278,0.000000001204239209,0.005897927859,0.0005372217959,0.000000003354009361,-10.6,,
390431037,-1.8,-2.4,2.56908,-3.1,101.152,2873.521,-4.2,-0.000012014706,0.0000632774516,-5.266666667,-0.0000949161774,-0.0000000007602599774,-0.00000001449552438,-0.00000985205892,0.0000512627456,-0.00000001553974962,-4.2,,
390649600,5.1,70.8,2.4352,1.1,8.089,-91.625,75.9,0.00003156984485,0.0003349148758,10.60869565,0.002310912643,0.00000001057321067,0.0000000003491037097,0.001671829175,0.0003664847207,0.000000002524866237,75.9,,
390680812,21.7,84.7,2.47196,-2.2,5.89,-70.453,106.4,0.0005318467256,0.0004453415353,0.8373493976,0.007392669486,0.0000002368534373,0.00000000228893674,0.04731865949,0.0009771882609,0.000000002794176234,106.4,,
